State,Number of People by Medicare-Medicaid Enrollment Type,Number of People,Number of People with FFS,Number of Females with FFS,Number of Males with FFS,Percent with all 12 months in FFS Medicaid,Percent with all 12 months in FFS Medicare,Percent with all 12 months with Medicare Part D coverage,Percent under 40 Years,Percent between 40-64 Years,Percent between 65-84 Years,Percent 85+ Years,Percent under 65 Years,Percent 65+ Years,Percent Female,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Asian or Pacific Islander,Percent American Indian or Alaska Native,Percent Other or Unknown Race,Percent of Medicare beneficiaries with benefits due to Old Age or Survivor's Insurance,Percent of Medicare beneficiaries with benefits due to Disability Insurance,Percent of Medicare beneficiaries with benefits due to ESRD with or without Disability Insurance,Percent of Medicaid enrollees with MAS - Receiving Cash or Section 1931,Percent of Medicaid enrollees with MAS - Medically Needy,Percent of Medicaid enrollees with MAS - Poverty Related,Percent of Medicaid enrollees with MAS - 1115 Demonstration Expansion,Percent of Medicaid enrollees with MAS - unclassified or unknown,Percent of Medicaid enrollees with BOE - Aged,Percent of Medicaid enrollees with BOE - Blind/Disabled,Percent of Medicaid enrollees with BOE - Child,Percent of Medicaid enrollees with BOE - Adult,Percent of Medicaid enrollees with BOE - Breast and Cervical Cancer Prevention Act,Percent of Medicaid enrollees with BOE - Other/Unknown,Percent of people with acquired hypothyroidism,Percent of people who have had a heart attack,Percent of people with Alzheimer's disease,Percent of people with Alzheimer's and related disorders,Percent of people with anemia,Percent of people with asthma,Percent of people with atrial fibrillation,Percent of people with cataracts,Percent of people with chronic kidney disease,Percent of people with chronic obstructive pulmonary disease,Percent of people with heart failure,Percent of people with diabetes,Percent of people with glaucoma,Percent of people with a hip fracture,Percent of people with high cholesterol,Percent of people with hypertension,Percent of people with ischemic heart disease,Percent of people with osteoporosis,Percent of people with arthritis,Percent of people with stroke or TIA,Percent of females with breast cancer,Percent of people with colorectal cancer,Percent of females with endometrial cancer,Percent of people with lung cancer,Percent of males with prostate cancer,Percent of males with benign prostatic hyperplasia,Percent of people with depression (any instance including bipolar episodes),Percent of people with Major Depressive Disorders,Percent of people with ADHD or other conduct disorders,Percent of people with anxiety,Percent of people with bipolar disorder,Percent of people with personality disorders,Percent of people with post-traumatic stress disorder,Percent of people with schizophrenia,Percent of people with schizophrenia or other psychotic disorders,Percent of people with tobacco use disorder,Percent of people with autism,Percent of people with cerebral palsy,Percent of people with cystic fibrosis or other metabolic developmental disorders,Percent of people with epilepsy,Percent of people with intellectual disabilities,Percent of people with learning disabilities,Percent of people with mobility impairments,Percent of people with multiple sclerosis and transverse myelitis,Percent of people with muscular dystrophy,Percent of people with deafness or other hearing impairment,Percent of people with blindness or other visual impairment,Percent of people with spina bifida or other congenital anomalies,Percent of people with a history of spinal cord injury,Percent of people with a history of traumatic brain injury,Percent of people with alcohol use disorder,Percent of people with drug use disorder,Percent of people with fibromyalgia or chronic pain,Percent of people with hepatitis a,Percent of people with hepatitis b (acute or unspecified),Percent of people with hepatitis b (chronic),Percent of people with hepatitis c (acute),Percent of people with hepatitis c (chronic),Percent of people with hepatitis c (unspecified),Percent of people with hepatitis d,Percent of people with hepatitis e,Percent of people with viral hepatitis (general),Percent of people with HIV/AIDS,Percent of people with leukemia or lymphoma,"Percent of people with liver disease, cirrhosis, or other liver condition",Percent of people with migraines or other chronic headaches,Percent of people with obesity,Percent of people with pressure ulcers or chronic ulcers,Percent of people with peripheral vascular disease,Percent of people with overarching opioid use disorder,Percent of people with opioid use disorder through diagnosis or procedure code,Percent of people with opioid use related hospitalization or ED visit,Percent of people with Medication Assistance Therapy,Percent of people with Sickle Cell Disease,Count of Acute IP Hospital Days - Medicare and Medicaid combined,Count of Acute IP Hospital Admissions - Medicare and Medicaid combined,Total dollars (Medicare and Medicaid) associated with IP hospital admissions,Count of Acute IP Hospital 30-day Readmissions - Medicare and Medicaid combined,Readmission Rate (% of admissions that are readmissions),Count of ED Visits - Medicare and Medicaid combined,"ED Visits per 1,000 enrollees",Percent with at least one Medicare or Medicaid Nursing Facility or non Facility-based Long-term Care Service (claim or assessment),Percent with at least one Medicare or Medicaid Residential Mental Health service,Percent with at least one Medicare or Medicaid Community Mental Health service,Number of FFS people who used Medicare IP Hospital services,Number of FFS people who used Medicare Other IP Hospital services,Number of FFS people who used Medicare Other facility-based post-acute care services,Number of FFS people who used Medicare SNF services,Number of FFS people who used Medicare home health services,Number of FFS people who used Medicare hospice services,Number of FFS people who used Medicare hospital outpatient services,Number of FFS people who used Medicare ESRD facility services,Number of FFS people who used Medicare RHC/FQHC clinic services,Number of FFS people who used Medicare outpatient therapy services,Number of FFS people who used Medicare Community Mental Health Clinic services,Number of FFS people who used Medicare ambulatory surgical center services,Number of FFS people who used Medicare Part B drugs,Number of FFS people who used Medicare physician evaluation & management services,Number of FFS people who used Medicare procedures,Number of FFS people who used Medicare imaging services,Number of FFS people who used Medicare laboratory/testing services,Number of FFS people who used Medicare durable medical equipment,Number of FFS people who used Medicare Other Part B services,Number of people who used Medicare Part D prescription drugs,Number of people who were enrolled in Medicare managed care Part A or Part B,Total Medicare payments,Total Medicare IP Hospital FFS payments,Total Medicare Other IP Hospital FFS payments,Total Medicare Other facility-based post-acute care FFS payments,Total Medicare SNF FFS payments,Total Medicare home health FFS payments,Total Medicare hospice FFS payments,Total Medicare hospital outpatient FFS payments,Total Medicare ESRD facility FFS payments,Total Medicare RHC/FQHC clinic FFS payments,Total Medicare Outpatient Therapy FFS Payments,Total Medicare Community Mental Health Clinic FFS Payments,Total Medicare ambulatory surgical center FFS payments,Total Medicare Part B drug FFS payments,Total Medicare physician evaluation & management FFS payments,Total Medicare procedure FFS payments,Total Medicare imaging FFS payments,Total Medicare laboratory/testing FFS payments,Total Medicare durable medical equipment FFS payments,Total Medicare Other Part B FFS payments,Total Medicare Part D prescription drug FFS costs (total RX cost),Total Medicare managed care Part A premium payments,Total Medicare managed care Part B premium payments,Number of FFS people who used Medicaid waiver services (across all types of service),Number of FFS people who used Medicaid non-waiver services (across all types of service),Number of FFS people who used Medicaid IP Hospital services,Number of FFS people who used Medicaid mental health services,Number of FFS people who used Medicaid intermediate care facility services,Number of FFS people who used Medicaid nursing facility services,Number of FFS people who used Medicaid home health services,Number of FFS people who used Medicaid hospice services,Number of FFS people who used Medicaid hospital outpatient services,Number of FFS people who used Medicaid physician services,Number of FFS people who used Medicaid lab/xray services,Number of FFS people who used Medicaid durable medical equipment services,Number of FFS people who used Medicaid drugs,Number of FFS people who used Medicaid personal care services,Number of FFS people who used Medicaid targeted case management services,Number of FFS people who used Medicaid clinic services,Number of FFS people who used Medicaid dental services,Number of FFS people who used Medicaid transportation services,Number of FFS people who used Medicaid other services,Number of people who used Medicaid managed care services,Total Medicaid FFS payments,Total waiver FFS payments (across all types of service),Total Medicaid non-waiver FFS payments (across all types of service),Total Medicaid IP Hospital FFS payments,Total Medicaid mental health FFS payments,Total Medicaid intermediate care facility FFS payments,Total Medicaid nursing facility FFS payments,Total Medicaid home health FFS payments,Total Medicaid hospice FFS payments,Total Medicaid hospital outpatient FFS payments,Total Medicaid physician FFS payments,Total Medicaid lab/xray FFS payments,Total Medicaid durable medical equipment FFS payments,Total Medicaid drug FFS payments,Total Medicaid personal care payments,Total Medicaid targeted case management payments,Total Medicaid clinic payments,Total Medicaid dental payments,Total Medicaid transportation service payments,Total Medicaid other service payments,Total Medicaid managed care payments,Percent of Medicaid enrollees with Home and Community Based Services waiver payments,Percent of Medicaid enrollees without Home and Community Based Services waiver payments,Percent with Medicaid non facility-based long term care services (home health or Personal Care Services),Year
AL,Medicare Only,612504,526262,280727,245535,.,0.859,0.397,0.0158,0.164,0.727,0.0929,0.18,0.82,0.526,0.474,0.826,0.164,0.0024,0.0037,0.0006,0.0037,0.818,0.177,0.0051,.,.,.,.,.,.,.,.,.,.,.,0.0618,0.0084,0.0401,0.0783,0.182,0.0342,0.0686,0.204,0.0862,0.108,0.154,0.24,0.0819,0.0076,0.384,0.543,0.294,0.0461,0.264,0.0422,0.0434,0.0122,0.0023,0.0102,0.0641,0.0913,0.0763,0.0705,0.0017,0.0418,0.0105,0.0023,0.0022,0.0069,0.0179,0.0427,0.0001,0.0005,0.0016,0.0072,0.0011,0.0001,0.0174,0.0026,0.0002,0.0226,0.0032,0.0011,0.0022,0.0018,0.0102,0.0091,0.0456,0.0002,0.0003,0.0003,0.0012,0.0025,0.0016,*,*,0.0046,0.0012,0.01,0.0218,0.012,0.0303,0.0303,0.0762,0.0034,0.0026,0.0028,0.0001,0.0003,850394,169358,1261371939,28528,0.168,258210,490.6,0.0021,0.0056,0.0001,113891,3528,6868,18981,40191,16386,324518,3590,32517,6919,82,43682,298617,471980,328578,372674,417903,155549,184986,219533,69255,4169066692,1261371939,30934133,131299397,148505283,184746996,215820778,289403053,70797250,7650724,5716961,501058,30665590,143165672,284661218,267649871,158354514,100144022,115206166,53998899,233237145,223059455,212176812,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2006
AL,Medicaid Only (Disability),111911,12686,6209,6477,0.113,.,.,0.577,0.416,.,.,0.993,.,0.52,0.48,0.386,0.5,0.0031,0.0001,0.0019,0.0047,.,.,.,0.904,*,0.0054,*,0.0902,*,0.911,0.0026,*,0.0029,0.0825,0.0168,0.0043,0.0031,0.0125,0.0971,0.0375,0.0073,0.0144,0.0437,0.0645,0.0656,0.104,0.0151,0.0025,0.0543,0.198,0.0771,0.0029,0.0467,0.0269,0.0609,0.0075,0.0021,0.0129,0.0037,0.0052,0.0792,0.0949,0.0337,0.0491,0.047,0.014,0.007,0.0507,0.0643,0.0823,0.0105,0.0075,0.0022,0.0155,0.0173,0.0069,0.0218,0.0034,*,0.006,0.0011,0.0044,0.0057,0.002,0.0437,0.0454,0.0161,*,0.0015,0.0015,0.0038,0.0111,0.0091,*,*,0.0193,0.0143,0.0069,0.0227,0.0155,0.0262,0.019,0.016,0.0091,0.0084,0.0065,0.0009,0.0035,189412,34366,11323007,13278,0.386,110498,8710.2,0.0168,0.005,0.0422,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1415,99828,21428,31287,60,1800,9660,672,52122,85124,77835,33462,92215,15,11309,30418,14864,13043,30906,109572,613732275,63652723,650996243,11323007,56435724,5906481,61719845,7927733,7358903,17509094,86449732,43085566,16750555,237142276,29530,15426293,21546458,4732890,4246852,117058027,90492941,0.0372,0.886,0.114,2006
AR,Full Benefit,75034,74692,49573,25119,0.921,0.987,0.994,0.109,0.273,0.436,0.182,0.383,0.617,0.663,0.337,0.7,0.272,0.0075,0.0119,0.0046,0.0047,0.613,0.374,0.0132,0.516,0.0036,0.0729,0.0008,0.406,0.574,0.338,*,0.0015,*,0.0863,0.0861,0.013,0.133,0.252,0.268,0.0517,0.0667,0.164,0.127,0.174,0.282,0.296,0.0843,0.019,0.219,0.556,0.329,0.0663,0.294,0.084,0.0267,0.012,0.0027,0.0108,0.0345,0.0625,0.22,0.225,0.0227,0.134,0.0529,0.0208,0.0087,0.0581,0.129,0.0966,0.0022,0.0149,0.0057,0.0321,0.0698,0.0009,0.0624,0.0056,0.0013,0.0237,0.012,0.0044,0.0051,0.0077,0.0276,0.0313,0.0601,0.0003,0.0016,0.0013,0.0056,0.0078,0.0072,*,*,0.0148,0.0037,0.0086,0.023,0.0226,0.065,0.0873,0.134,0.0088,0.0064,0.008,0.0005,0.0015,382793,63336,306009587,14572,0.23,120892,1618.5,0.249,0.0458,0.0579,23227,3285,2415,12890,7360,2885,49056,1299,11763,815,17,4644,26278,67357,39074,51431,56990,28532,33060,67511,2368,1033617206,279835073,35827962,52258685,92667220,33799046,31075581,54868785,25691737,4393452,897429,137054,3261364,19712859,54934250,31055135,16199191,13468294,33444045,22545046,215551975,6258249,5735511,5181,72087,18167,13823,966,16960,2285,1386,34960,58605,48404,27958,40780,11999,8518,14708,265,56628,50193,6363,994990149,4673951,990317616,26174514,67767510,71046666,441618109,5762824,15688658,29643426,61044701,30432188,16442034,17145488,47699393,1744420,17151545,84487,6140589,139405015,808473,0.107,0.784,0.201,2006
AR,Partial Benefit,40523,40231,23505,16726,0.735,0.981,0.974,0.0616,0.406,0.474,0.0589,0.468,0.532,0.584,0.416,0.763,0.216,0.0029,0.0096,0.0053,0.0025,0.53,0.461,0.0088,0.0018,0.0013,0.66,0.0026,0.334,0.332,0.333,*,0.0032,*,0.333,0.0583,0.0105,0.0193,0.0595,0.165,0.0473,0.0478,0.153,0.0812,0.153,0.192,0.273,0.0676,0.0057,0.282,0.513,0.32,0.0379,0.267,0.0405,0.0301,0.0109,0.003,0.0111,0.0283,0.0507,0.169,0.155,0.006,0.115,0.0416,0.0133,0.0082,0.0333,0.0476,0.115,*,0.0016,0.0023,0.0147,0.0064,*,0.0196,0.0046,0.0008,0.016,0.0029,0.0016,0.0024,0.0026,0.025,0.0268,0.0736,0.0005,0.0016,0.0011,0.0064,0.0086,0.0079,*,*,0.017,0.0058,0.008,0.024,0.0244,0.0663,0.0306,0.0834,0.0091,0.0065,0.0085,*,0.0009,105358,20438,117147888,4008,0.196,43960,1092.7,0.0135,0.0174,0.0095,9342,696,952,1156,2961,491,25337,430,6714,291,*,3155,17648,35125,20938,27209,30307,15291,11251,34388,3248,382013440,111887630,6473785,17088104,6948619,11435610,3918738,28233427,8707379,2128678,*,*,2211639,9044252,22543314,18174853,10142788,7267084,16845367,5202322,75859868,9202169,8368892,27,20687,4316,3529,*,243,46,14,10905,18432,14546,3125,2872,139,80,4185,22,2976,12039,559,67393211,23973,67369238,5260258,3265609,*,1170171,47967,48390,10196513,19964355,10258024,2763918,733654,260795,18217,619693,*,118049,12559045,102276,0.001,0.0374,0.0046,2006
AR,Medicare Only,393612,365351,194054,171297,.,0.928,0.444,0.0131,0.15,0.737,0.0998,0.163,0.837,0.522,0.478,0.907,0.0774,0.0026,0.0057,0.003,0.0038,0.836,0.161,0.0035,.,.,.,.,.,.,.,.,.,.,.,0.0573,0.0086,0.0359,0.0822,0.147,0.0276,0.0628,0.243,0.0659,0.0963,0.143,0.196,0.0841,0.0075,0.311,0.465,0.3,0.0534,0.234,0.0373,0.0429,0.0122,0.0027,0.0102,0.0632,0.0963,0.0891,0.0809,0.0022,0.0467,0.0092,0.0022,0.0018,0.0041,0.0169,0.0391,0.0001,0.0005,0.0031,0.0061,0.0011,0.0001,0.0161,0.0027,0.0004,0.0208,0.0023,0.0009,0.0017,0.0021,0.008,0.0067,0.0528,0.0002,0.0004,0.0003,0.0013,0.0018,0.0016,*,*,0.0041,0.0005,0.0107,0.0147,0.0093,0.0248,0.0256,0.0683,0.0023,0.0015,0.0021,<0.01%,0.0002,493553,101417,775904106,16825,0.166,158557,434.0,0.0029,0.0074,0.0002,69473,2988,8176,12392,21135,5970,209612,1447,31838,3522,12,38792,182536,319850,209985,243769,279906,99304,97408,158494,24841,2389731951,775904106,27406688,143397146,86258787,84824435,55263219,198845090,25140725,8125946,3297268,58911,25417121,93828425,169267536,165528978,89574230,65681861,77166511,34629502,158126057,52269348,49720072,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2006
AR,Medicaid Only (Disability),70205,16389,7366,9014,0.233,.,.,0.626,0.372,.,.,0.998,.,0.497,0.503,0.474,0.275,0.0151,0.009,*,*,.,.,.,0.822,0.0089,0.012,0.0399,0.117,0.0019,0.885,0.0058,0.0017,0.0058,0.1,0.0104,0.0055,0.0032,0.0156,0.0634,0.0209,0.0061,0.02,0.0282,0.0362,0.0531,0.0783,0.0176,0.0023,0.0218,0.11,0.0635,0.0016,0.0329,0.0176,0.0162,0.0043,*,0.0106,0.0026,0.0032,0.0732,0.0949,0.0658,0.055,0.057,0.0097,0.0099,0.0519,0.0677,0.0164,0.0109,0.0206,0.0015,0.0272,0.0765,0.0178,0.019,0.0031,*,0.0107,0.0023,0.0071,0.0035,0.003,0.0253,0.0256,0.01,*,0.001,*,0.004,0.0064,0.0046,*,*,0.013,0.0053,0.0056,0.0132,0.0121,0.0116,0.0177,0.0137,0.004,0.0035,0.0024,*,0.0022,95149,17797,105251865,7540,0.424,51188,3123.3,0.0443,0.0125,0.102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,357,68934,10479,24296,725,956,2391,421,34103,53886,46107,28335,57392,2370,3674,24720,7936,67906,25415,60312,619777762,1002490,802570027,105251865,157612461,55489666,29920283,4851306,4493612,17635489,63546343,28728424,27735753,150194165,10573861,1640056,68621105,2093477,13555938,61625949,2710836,0.0276,0.926,0.082,2006
AZ,Full Benefit,112006,61598,35591,26007,0.158,0.498,0.993,0.119,0.307,0.46,0.114,0.426,0.574,0.605,0.395,0.546,0.0572,0.0261,0.265,0.0982,0.0074,0.57,0.413,0.0165,0.368,0.0006,0.189,0.0145,0.428,0.403,0.405,*,0.056,*,0.135,0.0865,0.0098,0.0783,0.16,0.213,0.0609,0.0444,0.0783,0.147,0.119,0.174,0.295,0.0395,0.0157,0.225,0.434,0.239,0.0502,0.217,0.0487,0.0212,0.0078,0.0025,0.0073,0.0226,0.0539,0.21,0.232,0.0186,0.141,0.107,0.0514,0.0246,0.0773,0.117,0.0936,0.0036,0.0123,0.0036,0.0315,0.0505,0.0009,0.0568,0.0084,0.0016,0.0256,0.0114,0.003,0.0062,0.0083,0.0688,0.0961,0.0659,0.0003,0.0025,0.0034,0.0122,0.021,0.016,0.0002,*,0.0339,0.0083,0.0074,0.0417,0.0265,0.0712,0.0784,0.0978,0.0225,0.0191,0.0154,0.0013,0.0005,326388,52623,239349039,15276,0.29,113386,1840.7,0.0117,0.0212,0.0044,14198,1413,1044,5972,3322,6484,36953,2099,8273,587,82,3286,15372,54266,28263,37231,37857,17767,19033,95284,58013,1473380609,235488070,15048168,29541870,42867675,12011565,93991963,44980117,39981825,2462149,369126,568328,2603861,9967388,47177916,27746404,15721611,10196618,16146191,22422914,234579935,295607732,273899182,97,96147,18714,31894,*,12732,4676,15,48674,79104,70873,32854,48819,7069,120,18965,395,35057,45476,54168,72319943,576190,71743753,3860969,399304,*,21211673,276336,103388,27370526,954622,4545962,6439027,464430,952028,89771,237826,*,3591077,1708423,168752674,0.0011,0.0599,0.0033,2006
AZ,Partial Benefit,29160,25966,16443,9523,0.823,0.389,0.982,0.0243,0.232,0.627,0.117,0.256,0.744,0.636,0.364,0.734,0.0373,0.0092,0.175,0.0399,0.0051,0.741,0.253,0.0056,*,*,0.781,0.0013,0.217,0.589,0.196,*,0.002,*,0.213,0.0323,0.0041,0.0089,0.0268,0.07,0.0236,0.0178,0.0493,0.0486,0.0536,0.0654,0.133,0.0231,0.0033,0.122,0.191,0.123,0.0198,0.1,0.0136,0.0118,0.0042,0.0012,0.0031,0.0147,0.032,0.0725,0.0726,0.0038,0.0483,0.0387,0.012,0.0066,0.0285,0.0359,0.0404,*,0.0006,0.0013,0.006,0.0023,*,0.0076,0.0028,*,0.0091,0.0023,*,0.0009,0.0014,0.0225,0.0254,0.0339,*,0.001,0.0014,0.0047,0.0075,0.0054,*,*,0.013,0.0091,0.0041,0.0138,0.0083,0.0279,0.0168,0.0361,0.0072,0.0056,0.0051,0.0005,*,19288,3799,29634418,679,0.179,8567,329.9,0.0019,0.0074,0.0005,2157,204,144,455,485,831,5857,180,1258,65,16,865,3674,9103,4890,6287,6690,3000,2810,24363,19950,314603090,29442253,2012685,2920713,3155792,1390854,9797129,6372638,3552024,348535,45951,110003,680752,1543693,6586829,4420263,2809921,1878283,2904384,2097872,44815793,99275261,88441464,*,3269,451,889,*,69,28,*,1352,2316,2138,740,952,37,*,641,13,891,1075,979,2656648,*,*,192165,55645,*,125130,4931,*,1131938,99375,569329,246849,9933,12601,*,46665,3597,54159,99367,1383844,*,0.0188,0.0008,2006
AZ,Medicare Only,710739,464135,241599,222536,.,0.651,0.493,0.0081,0.0972,0.784,0.111,0.105,0.895,0.524,0.476,0.877,0.0199,0.0087,0.0751,0.0131,0.0064,0.893,0.103,0.0033,.,.,.,.,.,.,.,.,.,.,.,0.066,0.0075,0.03,0.0629,0.152,0.0394,0.0698,0.202,0.083,0.0907,0.119,0.18,0.0876,0.0074,0.359,0.439,0.267,0.0584,0.229,0.0336,0.0493,0.0117,0.0032,0.0089,0.0754,0.113,0.0734,0.0678,0.0014,0.0398,0.0104,0.0017,0.0021,0.0036,0.0122,0.0306,<0.01%,0.0004,0.004,0.0055,0.0005,0.0001,0.0136,0.0034,0.0003,0.0212,0.0026,0.0009,0.0015,0.0035,0.0113,0.0076,0.0614,0.0002,0.0004,0.0006,0.0018,0.003,0.0018,<0.01%,*,0.0062,0.001,0.0115,0.0183,0.0097,0.0282,0.0306,0.0775,0.0031,0.0021,0.0026,0.0001,0.0001,552646,121138,1100715065,19715,0.163,191495,412.6,0.0014,0.0028,<0.01%,83704,2036,6427,15451,22945,20076,220732,2573,11375,4848,50,63245,254875,397884,282347,306579,344358,103284,114392,309834,229748,4992788953,1100715065,20053232,128997393,122763528,76451857,235121442,214399714,45450687,2880286,3925232,359801,46985911,108225344,300108814,269347009,176423698,104544594,80625883,56401503,251438592,853057592,794512190,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2006
AZ,Medicaid Only (Disability),81237,14784,6955,7829,0.182,.,.,0.612,0.373,.,.,0.985,.,0.487,0.513,0.416,0.0848,*,0.21,0.108,*,.,.,.,0.764,*,0.0235,*,0.201,0.0017,0.897,0.0057,0.0155,0.0016,0.0785,0.0315,0.0043,0.0028,0.014,0.112,0.0626,0.0093,0.0183,0.085,0.0496,0.0597,0.176,0.0077,0.0034,0.0579,0.18,0.0724,0.0068,0.0832,0.0208,0.0135,0.0041,0.0016,0.0062,0.0036,0.0054,0.13,0.156,0.0653,0.104,0.103,0.04,0.0267,0.0672,0.09,0.0512,0.02,0.0209,0.0063,0.0323,0.0517,0.0162,0.0321,0.0034,0.0023,0.0232,0.0042,0.0153,0.0055,0.0083,0.114,0.0951,0.0351,*,0.0019,0.0021,0.0147,0.023,0.0203,*,*,0.0385,0.0079,0.007,0.0459,0.0182,0.0484,0.0363,0.0168,0.0202,0.0197,0.0112,*,0.0007,150803,24831,28784894,11343,0.457,48428,3275.7,0.0037,0.0231,0.0055,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,71937,13668,31121,*,2148,2568,*,43203,60926,52299,27624,58928,1939,216,23435,455,24125,38800,66561,128608491,353993,172267877,28784894,1204731,*,5884073,259883,*,94289839,5189396,16615535,7669961,4043822,489350,179128,432096,76796,5808867,1601990,524992987,0.0008,0.0797,0.0027,2006
CA,Full Benefit,1099431,859369,486580,372789,0.0099,0.779,0.996,0.0616,0.227,0.594,0.117,0.289,0.711,0.587,0.413,0.369,0.0972,0.204,0.307,0.0057,0.0169,0.708,0.279,0.0125,0.677,0.121,0.127,*,*,0.541,0.404,0.0001,0.0124,0.0004,0.0428,0.0642,0.0082,0.0537,0.132,0.307,0.0666,0.0471,0.184,0.13,0.136,0.217,0.341,0.0904,0.0089,0.359,0.55,0.334,0.077,0.311,0.0519,0.0258,0.0103,0.0024,0.007,0.0347,0.115,0.166,0.163,0.0109,0.0879,0.0498,0.009,0.0075,0.0675,0.095,0.0597,0.0021,0.009,0.0034,0.024,0.0379,0.0009,0.0505,0.0053,0.001,0.0574,0.0082,0.0026,0.0044,0.005,0.0314,0.0329,0.0638,0.0009,0.0058,0.0057,0.0122,0.0196,0.0113,0.0011,<0.01%,0.0366,0.0122,0.0077,0.042,0.0178,0.0706,0.0629,0.162,0.0135,0.0114,0.009,0.0008,0.0007,3221068,457093,4126278305,111492,0.244,747938,870.3,0.0931,0.0143,0.0002,186508,16178,11126,83261,90192,18525,538971,20761,123751,5865,310,66787,376838,861641,533644,639817,728190,317567,311208,980569,165501,15039087096,3725727400,241014333,375024504,944584584,551043356,217423528,669919986,451608838,56149442,6591366,2822729,51859246,234848026,992470045,564291188,331758711,259986113,361242098,285361784,3094827810,834660368,785877626,33474,983033,102395,53956,5598,104654,1592,9253,337154,693785,174077,358102,666643,285208,67277,198652,325652,79843,441119,1084940,8606197282,543162225,8063035057,400550905,141608235,491106778,2956248649,8303598,91342480,59875772,106751718,14141534,110563959,234915331,2410188320,110905262,173696179,138140,117074135,1178786287,940135252,0.0362,0.971,0.278,2006
CA,Partial Benefit,21622,21309,13653,7656,0.945,0.463,0.988,0.0211,0.188,0.662,0.129,0.209,0.791,0.643,0.357,0.528,0.078,0.12,0.255,0.0046,0.0138,0.789,0.203,0.0073,*,0.0534,0.706,*,0.229,0.621,0.153,*,0.0025,*,0.224,0.0232,0.0029,0.0165,0.0421,0.0927,0.0202,0.0183,0.0535,0.0473,0.0456,0.0834,0.134,0.026,0.0028,0.126,0.189,0.127,0.0188,0.105,0.0168,0.0099,0.0032,0.001,0.0032,0.0127,0.0325,0.0607,0.0621,0.0035,0.0343,0.0211,0.0035,0.0034,0.0214,0.0292,0.0297,*,0.0017,0.0015,0.0074,0.0059,*,0.016,0.0023,*,0.0141,0.0026,0.0006,0.0017,0.0021,0.0164,0.0131,0.023,*,0.0019,0.0019,0.0043,0.008,0.0048,*,*,0.0133,0.0092,0.0027,0.0172,0.0074,0.0268,0.019,0.0447,0.0053,0.0041,0.0036,*,*,21782,3428,32677655,820,0.239,6525,306.2,0.0192,0.0079,*,1621,176,79,492,629,313,4571,171,1049,53,*,517,2599,6962,3911,4943,5620,2434,2320,17694,12930,245559223,31345184,2512912,2602445,5820583,3097449,3639727,5798363,3683951,416769,*,*,405920,1665799,6665444,3935200,2309209,1711107,2656091,1685464,35764699,68473597,61278006,118,6084,477,234,*,440,15,41,1741,3421,706,1221,2812,1225,287,997,1226,307,1918,7242,27266686,1535942,25730744,1332471,344347,*,7766619,147596,287738,269693,441302,64652,290158,763272,10307674,333968,811927,*,360735,3094375,4452222,0.0066,0.974,0.0597,2006
